hhid14_9,age,marstat,sex,pidlink,dl01f,dl06,sw00,sw01,sw03,tk01a,tr11,kk01,kr03,female,fo01
065154100,34,2,1,065154103,C1,4,4,4,5,1,2,3,1,0,1
065154100,22,2,3,065154104,C1,3,4,3,3,0,3,3,1,1,0
065160000,56,1,3,065160003,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
065160000,44,2,3,065160004,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
065160000,38,2,1,065160006,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
065160000,35,4,3,065160007,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
065160000,20,1,3,065160009,I,4,4,3,5,NA,NA,NA,1,1,2
065160000,17,1,3,065160010,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
065180000,49,2,1,065180001,N,1,3,3,3,0,3,3,1,0,0
065180000,40,2,3,065180006,A,2,2,2,3,1,2,2,1,1,1
065180000,23,1,1,065180007,A,3,4,3,5,1,4,2,1,0,2
065203100,49,2,1,065200003,B,3,4,4,4,1,2,3,1,0,0
065200000,51,2,3,065200004,B,4,4,3,4,1,3,2,1,1,1
065200000,52,2,1,065200005,A,3,4,3,4,1,2,3,1,0,1
065200000,24,2,1,065200007,A,4,4,3,5,1,3,3,1,0,2
065200000,20,1,1,065200008,B,4,4,3,4,0,2,4,1,0,1
065203100,45,2,3,065200009,A,4,3,3,4,1,3,3,1,1,1
065200010,18,1,1,065200010,A,4,4,3,4,0,3,4,0,0,1
065200000,25,2,3,065200012,A,3,4,3,5,0,3,3,1,1,2
066030003,44,2,3,066030003,V,3,3,3,NA,1,3,3,0,1,NA
066030000,43,2,1,066030004,C1,3,2,3,3,1,3,2,1,0,0
066030000,43,2,3,066030006,C1,4,3,4,5,1,4,2,1,1,1
066030003,40,2,1,066030007,,2,NA,NA,NA,1,NA,3,0,0,NA
066030003,18,1,1,066030008,C1,3,4,1,6,0,2,4,0,0,5
066030000,20,1,3,066030011,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
066030003,15,1,3,066035104,,3,NA,NA,NA,0,NA,3,0,1,NA
066043100,31,2,3,066040005,A,2,3,3,4,1,3,3,0,1,1
066050000,55,2,1,066050001,B,3,5,3,3,1,3,2,0,0,0
066050000,53,2,3,066050002,C1,4,3,4,4,1,3,3,0,1,0
066050003,31,2,3,066050003,C1,4,4,4,5,1,3,3,1,1,1
066050004,28,2,1,066050004,C1,3,3,2,4,1,2,2,1,0,2
066050000,23,1,1,066050005,C1,4,3,4,5,1,3,3,0,0,1
066050000,16,1,1,066050008,B,3,4,4,6,0,3,4,0,0,2
066050003,30,2,1,066055101,T,3,3,4,4,1,2,3,1,0,0
066050004,27,2,3,066055204,A,3,5,4,5,0,3,4,1,1,1
066080000,76,5,3,066080002,,1,NA,NA,NA,0,NA,2,1,1,NA
066080000,45,2,1,066080003,C1,2,2,3,4,1,3,3,1,0,1
066080000,43,2,3,066080004,C1,1,3,2,4,1,4,2,1,1,2
066080000,22,1,3,066080005,A C1,3,3,2,4,1,2,3,1,1,2
066080000,17,1,3,066080007,C1,3,2,2,4,0,2,2,1,1,2
066110000,72,2,1,066110001,B,1,3,3,3,0,3,2,1,0,0
066110000,68,2,3,066110002,B,2,3,4,3,1,3,3,1,1,-1
066114100,43,2,3,066110003,B,2,4,2,5,1,3,2,1,1,3
066114200,43,2,1,066110004,B,3,3,4,5,1,3,3,1,0,1
066114200,36,2,3,066110005,Q,2,4,4,4,0,3,3,1,1,0
066114200,19,1,3,066110006,Q,3,3,3,4,0,2,3,1,1,1
066114100,52,2,1,066114101,A,1,3,2,3,1,2,3,1,0,1
066124100,30,2,3,066120003,C1,3,3,3,5,0,1,3,1,1,2
066124200,28,2,3,066120004,A,3,3,3,4,0,3,2,1,1,1
066124100,34,2,1,066124105,C1,3,5,4,5,1,2,4,1,0,1
066124200,33,2,1,066124201,A,3,3,2,3,1,3,3,1,0,1
066130000,52,2,1,066130001,A,1,3,6,6,1,3,3,1,0,0
066130000,52,2,3,066130002,,1,NA,NA,NA,1,NA,2,1,1,NA
066130003,36,2,3,066130003,D1,1,3,2,3,0,4,3,1,1,1
066130004,28,2,1,066130004,A,1,5,3,NA,1,2,3,1,0,NA
066130000,22,1,3,066130005,A,3,3,3,4,1,3,1,1,1,1
066130000,19,1,1,066130006,A,3,3,3,3,1,3,3,1,0,0
066130000,17,1,1,066130007,A,3,4,3,5,1,2,3,1,0,2
066130003,27,2,1,066135101,,1,NA,NA,NA,1,NA,3,1,0,NA
066130004,33,2,3,066135202,A,3,2,3,4,0,2,2,1,1,1
066140000,58,2,1,066140001,A,1,2,3,4,1,4,2,1,0,1
066140000,52,2,3,066140002,D1,NA,4,2,3,1,3,2,1,1,1
066140003,26,1,1,066140003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
066140000,24,2,1,066140004,A,3,2,3,4,1,2,3,1,0,1
066140000,21,1,3,066140006,A,4,2,1,6,0,2,3,1,1,5
066140000,17,1,3,066140007,D1,2,3,3,6,1,2,3,1,1,3
066170000,75,5,3,066170001,C1,3,4,4,4,0,3,3,1,1,0
066170000,43,2,3,066170003,C1,4,3,5,5,1,3,3,1,1,0
067010000,53,2,1,067010003,Q,3,4,1,NA,1,2,4,1,0,NA
067010000,49,2,3,067010006,E1,1,4,6,6,1,3,4,1,1,0
067020000,78,5,1,067020001,,1,NA,NA,NA,0,NA,3,1,0,NA
067020000,50,4,3,067020003,A,4,3,4,5,1,3,4,1,1,1
067020004,45,2,1,067020004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
067023100,40,2,1,067020005,A,4,4,4,5,1,3,3,0,0,1
067020000,37,2,3,067020006,A,3,3,4,4,1,3,3,1,1,0
067020000,25,1,1,067020008,A,4,4,5,6,1,2,3,1,0,1
067020000,19,1,1,067020012,Q,4,3,3,5,0,1,4,1,0,2
067020000,41,2,1,067020013,Q,4,3,4,4,1,3,3,1,0,0
067020000,15,1,1,067020014,A,3,3,3,4,0,3,2,1,0,1
067023100,31,2,3,067023102,A,3,3,4,5,1,3,4,0,1,1
067020004,38,2,3,067025102,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
067043100,46,2,3,067040003,A,3,4,4,5,1,3,3,1,1,1
067044100,44,2,1,067040004,,4,NA,NA,NA,1,NA,3,1,0,NA
067040005,41,2,1,067040005,B,4,4,3,6,1,2,3,1,0,3
067040006,39,2,3,067040006,A,4,3,4,5,0,1,3,1,1,1
067040007,36,2,1,067040007,A,4,3,6,6,1,3,3,1,0,0
067040000,34,2,1,067040008,A,4,3,3,5,1,2,3,1,0,2
067043100,45,2,1,067040009,A,4,4,4,6,1,3,2,1,0,2
067040010,20,1,1,067040010,A,4,4,4,5,0,2,3,0,0,1
067044100,15,1,1,067040011,A,3,3,4,5,0,2,2,1,0,1
067040006,36,2,1,067040014,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
067040007,25,2,3,067040015,A,4,3,5,6,0,3,3,1,1,1
067040000,24,2,3,067040018,A,3,4,3,4,1,3,3,1,1,1
067043100,15,1,1,067043104,A,3,4,4,4,0,2,3,1,0,0
067043100,15,1,1,067043105,A,3,3,4,5,0,2,3,1,0,1
067040005,36,2,3,067045102,B,4,4,4,6,1,3,4,1,1,2
067050000,71,5,3,067050002,,1,NA,NA,NA,0,NA,3,1,1,NA
067051100,52,2,1,067050003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
067050000,48,1,1,067050004,,3,NA,NA,NA,0,NA,1,1,0,NA
067050000,43,1,3,067050007,A,3,4,4,NA,0,3,3,1,1,NA
067054100,40,2,3,067050008,A,3,4,3,6,0,3,4,1,1,3
067054100,16,1,3,067050012,,3,NA,NA,NA,0,NA,3,1,1,NA
067051100,47,2,3,067051102,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
067054100,41,2,1,067054101,,4,NA,NA,NA,1,NA,4,1,0,NA
067060000,51,2,1,067060001,A,1,4,2,2,1,3,4,1,0,0
067060000,43,2,3,067060002,A,2,3,2,2,1,2,3,1,1,0
067060000,65,2,1,067061101,A,1,2,1,4,1,4,3,1,0,3
067060000,57,2,3,067061102,A,1,1,1,4,0,3,2,1,1,3
067060000,30,2,3,067061104,,3,NA,NA,NA,0,NA,2,1,1,NA
067070000,77,5,3,067070001,A,NA,4,2,3,0,3,2,1,1,1
067074100,51,2,1,067070002,,3,NA,NA,NA,1,NA,3,1,0,NA
067070000,44,2,1,067070004,,1,NA,NA,NA,1,NA,3,1,0,NA
067070000,54,1,3,067070005,A,1,3,2,4,1,2,2,1,1,2
067074100,49,2,3,067074102,A,3,4,4,4,1,3,3,1,1,0
067080000,64,2,1,067080003,F,3,3,2,2,1,3,3,1,0,0
067081100,50,2,1,067080005,Q,4,3,4,NA,1,3,3,0,0,NA
067080000,54,2,3,067080006,A,1,3,4,NA,0,3,3,1,1,NA
067080000,22,1,1,067080007,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
067081100,49,2,3,067081102,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
067090000,75,5,1,067090001,,1,NA,NA,NA,0,NA,2,0,0,NA
067090000,48,2,3,067090003,Q,4,4,3,5,1,4,4,0,1,2
067090000,51,2,1,067090004,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
067090000,18,1,1,067090005,Q,4,4,4,4,0,3,3,0,0,0
067090000,15,1,1,067090007,Q,3,3,4,6,1,3,4,0,0,2
067100000,70,5,1,067100001,B1,3,3,2,3,0,2,3,1,0,1
067100000,40,1,3,067100004,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
067101100,53,2,3,067100007,A,3,4,4,5,0,3,3,1,1,1
067101100,46,2,1,067101101,,4,NA,NA,NA,1,NA,3,1,0,NA
067110000,61,2,1,067110001,,1,NA,NA,NA,1,NA,3,0,0,NA
067110000,56,2,3,067110002,A,1,3,3,4,1,3,3,0,1,1
067044100,37,2,3,067110003,A,3,4,4,5,0,3,2,1,1,1
067120000,58,2,1,067120001,A,1,3,4,NA,1,4,3,0,0,NA
067120000,48,2,3,067120002,,NA,NA,NA,NA,1,NA,3,0,1,NA
067140000,63,5,3,067140002,A,3,4,3,4,0,3,2,1,1,1
067140000,37,1,3,067140004,A Q,4,3,4,5,1,3,3,1,1,1
067140000,35,1,1,067140005,Q,4,5,3,4,1,3,2,1,0,1
067150000,58,2,1,067150001,Q,1,4,3,3,1,3,3,0,0,0
067150000,53,2,3,067150002,Q,2,4,4,5,1,3,3,0,1,1
067150000,35,1,1,067150003,Q,3,4,2,3,1,2,3,0,0,1
067154100,32,2,3,067150004,Q,3,4,3,4,0,3,2,1,1,1
067150000,25,1,3,067150005,Q,3,4,3,5,0,3,2,0,1,2
067150000,19,1,3,067150006,Q,3,4,4,5,1,3,3,0,1,1
067154100,40,2,1,067154101,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
067200000,79,5,3,067200002,,1,NA,NA,NA,0,NA,2,0,1,NA
067200000,48,2,1,067200003,A,4,4,2,NA,1,3,3,0,0,NA
067204100,33,2,1,067200004,E,4,4,4,5,1,3,4,0,0,1
067200005,31,1,1,067200005,A Q,2,3,3,4,1,3,3,0,0,1
067200000,37,2,3,067203102,G,3,4,3,4,0,3,3,0,1,1
067204100,32,2,3,067204102,,4,NA,NA,NA,1,NA,4,0,1,NA
067420000,42,1,1,067420002,Q,3,1,3,2,1,1,3,1,0,-1
068030000,52,5,3,068030002,A,1,NA,NA,NA,1,NA,2,0,1,NA
068030003,34,2,1,068030003,A,3,3,3,5,1,3,3,1,0,2
068030004,31,2,1,068030004,,2,NA,NA,NA,1,NA,3,0,0,NA
068030000,22,1,3,068030007,,3,NA,NA,NA,0,NA,2,0,1,NA
068030000,19,1,1,068030008,,3,NA,NA,NA,0,NA,3,0,0,NA
068030003,29,2,3,068035102,,3,NA,NA,NA,0,NA,3,1,1,NA
068030004,34,2,3,068035202,,2,NA,NA,NA,0,NA,3,0,1,NA
068040001,66,5,1,068040001,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
068040000,36,1,3,068040003,B,3,4,3,5,1,3,3,1,1,2
068040000,25,1,1,068040005,B,4,4,4,6,1,2,3,1,0,2
068040006,35,2,1,068040006,,4,NA,NA,NA,1,NA,3,0,0,NA
068040006,34,2,3,068040008,B,4,4,4,6,0,3,3,0,1,2
068050000,69,5,3,068050002,,3,NA,NA,NA,0,NA,3,0,1,NA
068051100,52,2,1,068050003,,3,NA,NA,NA,1,NA,2,1,0,NA
068054100,47,2,1,068050004,Q,3,4,3,5,1,3,3,1,0,2
068054200,41,2,1,068050006,Q,4,3,4,5,0,3,3,1,0,1
068050000,39,2,3,068050007,Q,4,2,4,5,0,3,3,0,1,1
068050000,37,4,1,068050008,Q,4,4,4,6,1,3,3,0,0,2
068054200,41,2,3,068050009,,3,NA,NA,NA,1,NA,3,1,1,NA
068050000,39,2,1,068050010,A,4,4,3,4,1,3,3,0,0,1
068051100,45,2,3,068051102,Q,2,3,3,5,0,3,3,1,1,2
068051100,19,1,1,068051103,,3,NA,NA,NA,1,NA,3,1,0,NA
068054100,33,2,3,068054102,,3,NA,NA,NA,0,NA,4,1,1,NA
068060000,53,2,1,068060001,A,2,4,4,5,1,3,3,1,0,1
068060000,52,2,3,068060002,A,1,4,3,4,1,3,3,1,1,1
068060000,26,2,3,068060003,A,3,4,3,5,1,3,3,1,1,2
068060000,26,2,3,068060004,A,3,4,3,5,1,3,4,1,1,2
068070000,49,4,3,068070002,Q,1,4,3,4,1,3,3,1,1,1
068070000,28,1,1,068070003,Q,3,3,4,4,0,2,2,1,0,0
068074100,27,2,3,068070004,Q,3,3,4,5,0,3,2,0,1,1
068074100,35,2,1,068074101,Q,4,3,3,4,1,2,2,0,0,1
068080000,51,2,1,068080001,Q,3,4,4,5,1,4,2,1,0,1
068080000,45,2,3,068080002,,1,NA,NA,NA,0,NA,4,1,1,NA
068080000,25,1,1,068080003,Q,4,3,4,6,1,4,3,1,0,2
068090000,62,2,1,068090001,,2,NA,NA,NA,1,NA,3,1,0,NA
068090000,57,2,3,068090002,Q,1,4,2,4,0,3,4,1,1,2
068090000,39,5,3,068090003,,3,NA,NA,NA,1,NA,3,1,1,NA
068090000,33,2,3,068090004,Q,3,3,5,6,0,4,2,1,1,1
068090000,31,1,1,068090005,Q,3,4,3,6,1,3,2,1,0,3
068090000,29,2,3,068090006,Q,3,4,3,5,0,3,3,1,1,2
068090000,25,1,3,068090007,,3,NA,NA,NA,0,NA,3,1,1,NA
068090000,30,2,1,068090013,,3,NA,NA,NA,1,NA,NA,1,0,NA
068090000,29,2,1,068090014,,4,NA,NA,NA,1,NA,NA,1,0,NA
068120000,46,2,1,068120001,,1,NA,NA,NA,1,NA,3,1,0,NA
068120000,49,2,3,068120002,Q,1,3,3,NA,0,3,3,1,1,NA
068120003,26,2,3,068120003,Q,3,3,3,4,1,2,2,0,1,1
068120000,24,1,1,068120004,,3,NA,NA,NA,1,NA,3,1,0,NA
068120003,28,2,1,068120006,,5,NA,NA,NA,1,NA,2,0,0,NA
068134100,56,5,3,068130002,Q,1,4,3,4,1,4,2,1,1,1
068130000,40,2,1,068130003,Q,3,4,3,3,1,1,3,1,0,0
068134200,38,2,1,068130004,,2,NA,NA,NA,1,NA,3,1,0,NA
068133200,36,2,3,068130005,Q,3,3,3,NA,0,3,3,1,1,NA
068134300,32,2,3,068130006,Q,3,4,2,4,0,4,4,0,1,2
068134100,28,3,3,068130007,Q,2,3,3,3,0,2,2,1,1,0
068130000,30,2,3,068130008,Q,3,2,4,5,0,3,2,1,1,1
068133100,52,5,3,068133102,B,2,2,2,2,0,3,2,0,1,0
068133100,25,4,3,068133103,,3,NA,NA,NA,1,NA,3,0,1,NA
068133200,42,2,1,068133201,Q,4,4,3,3,1,3,3,1,0,0
068134200,34,2,3,068134202,Q,3,3,3,5,1,3,3,1,1,2
068134200,15,1,1,068134203,Q,5,5,1,6,0,3,3,1,0,5
068134300,34,2,1,068134301,Q,3,3,3,4,1,3,4,0,0,1
068134400,35,4,1,068134401,Q,3,4,3,4,1,2,3,0,0,1
068140000,51,2,1,068140003,A,4,4,4,4,1,3,3,1,0,0
068140000,50,2,3,068140004,,4,NA,NA,NA,0,NA,2,1,1,NA
068140000,18,1,1,068140007,A,4,4,5,6,0,3,3,1,0,1
068190000,77,2,1,068190001,A,4,3,4,3,0,3,3,1,0,-1
068190000,71,2,3,068190002,A,3,4,4,4,0,3,2,1,1,0
068190003,50,2,3,068190003,A,4,4,4,5,1,3,4,1,1,1
068190004,43,4,3,068190004,A,4,4,5,5,1,3,3,0,1,0
068190003,23,1,3,068190006,A,4,3,3,5,0,3,3,1,1,2
068190010,18,1,1,068190010,A,4,4,3,4,0,3,3,0,0,1
068190000,22,1,3,068190013,A,3,3,3,6,1,2,2,1,1,3
068190000,30,2,1,068190014,A,2,3,4,5,1,3,3,1,0,1
068193100,53,2,1,068193101,A,4,4,4,4,1,3,3,0,0,0
068410000,52,2,1,068410001,Q,4,4,4,2,1,4,3,1,0,-2
068410000,48,2,3,068410002,A,3,4,4,5,0,2,3,1,1,1
068410000,26,1,1,068410003,,4,NA,NA,NA,1,NA,3,1,0,NA
068410000,21,1,1,068410004,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
068430000,50,1,1,068430001,A,1,3,2,3,1,2,3,0,0,1
070010000,47,2,1,070010001,V,4,4,3,4,1,3,3,1,0,1
070010000,46,2,3,070010002,Q,2,3,3,4,0,4,3,1,1,1
070010000,21,1,3,070010003,Q,4,3,4,6,1,2,3,1,1,2
070010000,17,1,1,070010004,Q,3,4,3,6,0,3,1,1,0,3
070021100,50,4,1,070020003,Q,4,4,3,5,1,4,3,0,0,2
070021100,18,1,1,070021103,Q,4,3,3,5,0,3,3,0,0,2
070030000,57,5,3,070030002,,1,NA,NA,NA,0,NA,2,1,1,NA
070033100,41,2,1,070030003,Q,3,4,3,3,0,3,3,0,0,0
070034100,39,2,3,070030004,Q,4,4,4,5,1,4,3,0,1,1
070034200,36,2,1,070030005,Q,4,4,4,4,0,3,3,1,0,0
070030010,31,2,3,070030006,Q,4,4,4,5,1,3,3,1,1,1
070030010,33,2,1,070030010,,3,NA,NA,NA,1,NA,3,1,0,NA
070033100,33,2,3,070033102,Q,3,3,4,5,1,3,3,0,1,1
070033103,15,1,1,070033103,Q,3,3,4,6,0,3,2,0,0,2
070034200,36,2,3,070034202,B,4,4,3,5,1,3,3,1,1,2
070040000,60,2,1,070040001,Q,3,3,4,NA,1,4,3,0,0,NA
070040000,48,2,3,070040002,Q,2,4,4,5,0,4,2,0,1,1
070040000,27,1,3,070040003,Q,4,4,4,6,1,3,4,0,1,2
070040004,26,2,1,070040004,Q,4,3,3,6,1,3,3,0,0,3
070040000,24,1,3,070040005,Q,4,3,4,5,0,3,3,0,1,1
070040004,26,2,3,070045102,,4,NA,NA,NA,0,NA,2,0,1,NA
070050000,82,2,1,070050001,,NA,NA,NA,NA,0,NA,2,1,0,NA
070050000,74,2,3,070050002,Q,NA,4,4,4,0,0,3,1,1,0
070034100,47,2,1,070050003,Q,2,3,4,4,1,4,3,0,0,0
070053100,43,2,1,070050004,Q,2,2,3,NA,1,1,3,0,0,NA
070050000,42,1,3,070050005,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
070050000,41,2,1,070050006,Q,4,3,3,4,1,3,3,1,0,1
070050000,37,2,3,070050007,Q,3,3,2,4,0,2,3,1,1,2
070050010,21,2,3,070050010,Q,3,5,4,5,0,3,3,0,1,1
070050000,17,1,1,070050011,Q,4,5,3,6,1,3,3,1,0,3
070050000,16,1,3,070050012,Q,3,3,3,4,0,2,3,1,1,1
070050000,37,2,1,070050013,A,2,2,2,6,1,2,2,1,0,4
070053100,36,2,3,070053102,B,1,3,3,4,0,3,3,0,1,1
070053100,18,1,3,070053103,B Q,3,3,3,3,1,1,1,0,1,0
070050010,28,2,1,070055101,,2,NA,NA,NA,1,NA,3,0,0,NA
070070000,56,2,1,070070001,,2,NA,NA,NA,0,NA,1,0,0,NA
070070000,53,2,3,070070002,A,1,2,3,5,1,4,3,0,1,2
070070000,32,2,1,070070003,A,3,1,3,4,1,2,3,0,0,1
070070000,27,1,1,070070004,A,3,4,3,6,1,3,4,0,0,3
070073100,44,2,1,070070005,A,3,3,3,5,1,2,3,0,0,2
070073100,43,2,3,070073102,Q,3,4,4,5,0,3,3,0,1,1
070073100,15,1,1,070073103,Q,3,3,3,4,0,3,3,0,0,1
070100000,61,5,3,070100002,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
070103100,40,2,3,070100003,A,1,3,3,3,0,3,4,1,1,0
070100000,36,1,3,070100004,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
070104100,32,2,1,070100005,Q,3,4,4,NA,1,3,3,1,0,NA
070103100,49,2,1,070103101,A,3,3,3,4,1,3,3,1,0,1
070103100,17,1,1,070103103,A,3,3,3,5,0,2,3,1,0,2
070103100,15,1,3,070103104,A,2,3,3,4,0,3,3,1,1,1
070104100,32,2,3,070104105,Q,3,4,3,5,0,4,3,1,1,2
070112100,54,5,3,070110002,Q,1,4,3,4,1,3,4,1,1,1
070110000,43,4,3,070110003,Q,1,3,3,5,0,2,3,1,1,2
070112100,26,1,1,070110004,Q,2,3,2,NA,0,1,2,1,0,NA
070110000,23,1,1,070110005,Q,3,3,3,4,1,1,3,1,0,1
070120000,51,2,1,070120001,Q,3,4,NA,NA,1,4,3,1,0,NA
070120000,43,2,3,070120002,Q,3,4,4,6,0,4,3,1,1,2
070120000,22,1,1,070120004,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
070130000,58,2,1,070130001,Q,1,4,4,NA,0,4,2,1,0,NA
070130000,58,2,3,070130002,Q,1,3,4,5,0,3,2,1,1,1
070133100,38,2,3,070130003,Q,3,4,3,4,1,3,3,0,1,1
070130000,34,1,3,070130004,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
070130000,29,1,1,070130005,Q,4,3,3,4,1,2,3,1,0,1
070130000,26,1,1,070130006,Q,3,3,3,4,1,3,3,1,0,1
070130000,23,1,3,070130007,Q,3,2,3,5,1,3,3,1,1,2
070130000,21,1,1,070130008,Q,3,4,3,6,1,3,3,1,0,3
070133100,44,2,1,070133103,Q,3,3,3,NA,1,3,4,0,0,NA
070130000,46,4,1,070134101,,1,NA,NA,NA,0,NA,2,1,0,NA
070140000,48,2,1,070140003,Q,3,3,3,4,1,2,2,1,0,1
070140000,23,1,1,070140005,Q,2,2,3,6,1,2,3,1,0,3
070140000,22,1,1,070140006,Q,3,2,4,6,1,3,3,1,0,2
070140000,19,1,1,070140008,Q,2,3,3,5,1,2,2,1,0,2
070160000,75,5,1,070160001,,1,NA,NA,NA,0,NA,2,1,0,NA
070163100,44,2,1,070160003,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
070164100,34,2,1,070160005,Q,3,3,3,4,1,3,4,0,0,1
070160000,47,2,1,070160011,Q,3,2,3,5,1,3,3,1,0,2
070160000,42,2,3,070160012,,3,NA,NA,NA,0,NA,3,1,1,NA
070163100,38,2,3,070163102,Q,3,3,4,6,1,3,3,0,1,2
070163100,17,1,1,070163103,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
070164100,32,2,3,070164102,,3,NA,NA,NA,0,NA,2,0,1,NA
070170000,47,2,1,070170001,Q,3,3,2,2,1,4,3,0,0,0
070170000,45,2,3,070170002,Q,1,4,5,6,0,3,4,0,1,1
070170000,22,1,1,070170003,Q,4,4,4,5,1,3,3,0,0,1
070180000,59,2,1,070180001,B,1,3,5,6,1,2,3,0,0,1
070180000,47,2,3,070180002,B,1,3,4,6,1,4,2,0,1,2
070180003,30,2,3,070180003,B,3,3,3,4,0,3,2,0,1,1
070180000,21,1,1,070180004,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
070180003,28,2,1,070185102,A,3,4,3,5,1,3,4,0,0,2
070200000,50,2,1,070200001,Q,2,2,3,4,1,4,3,1,0,1
070200000,47,2,3,070200002,Q,1,3,3,6,0,3,3,1,1,3
070200003,30,2,1,070200003,Q,3,4,2,6,1,2,NA,1,0,4
070200000,26,1,3,070200004,Q,4,4,4,6,1,3,3,1,1,2
070200000,25,1,1,070200005,Q,3,3,3,6,0,3,3,1,0,3
070410000,59,2,1,070410001,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
070410000,63,2,3,070410002,Q,2,5,4,4,0,3,3,1,1,0
070414100,36,2,1,070410003,Q,4,4,3,3,1,2,4,0,0,0
070414200,33,2,3,070410004,Q,4,4,4,5,1,3,3,0,1,1
070414100,35,2,3,070414102,Q,4,4,4,5,0,4,4,0,1,1
070414200,35,2,1,070414201,Q,3,5,3,4,1,3,3,0,0,1
070420000,67,5,1,070420001,A,3,2,2,1,0,3,2,0,0,-1
070430000,59,5,3,070430002,B,2,3,3,4,1,3,3,0,1,1
070430003,25,2,1,070430003,B,3,3,3,4,1,2,2,0,0,1
070430000,22,1,3,070430004,B,4,4,4,5,1,3,4,0,1,1
070430000,17,1,3,070430005,B,3,4,4,5,0,3,2,0,1,1
070430003,23,2,3,070435102,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
071010000,56,2,1,071010001,Q,3,3,4,4,1,3,2,1,0,0
071010000,51,2,3,071010002,Q,1,4,2,5,0,3,2,1,1,3
071010003,32,2,3,071010003,Q,3,4,4,5,0,3,3,0,1,1
071010000,22,2,3,071010004,Q,2,3,3,5,0,2,3,1,1,2
071010000,31,2,1,071010008,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
071010003,38,2,1,071015101,,3,NA,NA,NA,1,NA,3,0,0,NA
071023100,45,2,1,071023103,A,4,3,3,4,1,3,3,1,0,1
071040000,51,2,1,071040001,B,3,4,3,2,1,3,2,1,0,-1
071040000,49,2,3,071040002,C1,3,5,4,4,0,4,3,1,1,0
071040000,22,1,3,071040003,B,4,4,4,5,0,3,3,1,1,1
071040000,21,1,1,071040004,B,3,3,4,5,1,2,3,1,0,1
071054100,61,2,1,071050001,,3,NA,NA,NA,1,NA,3,1,0,NA
071054200,38,2,1,071050004,,3,NA,NA,NA,1,NA,4,0,0,NA
071054100,51,2,3,071054102,B,3,4,3,4,0,2,2,1,1,1
071054100,15,1,1,071054103,B,2,3,3,5,0,3,3,1,0,2
071054200,34,2,3,071054202,B,1,4,1,2,0,3,3,0,1,1
071063100,51,5,3,071060002,A,3,3,4,5,1,4,1,1,1,1
071063200,48,2,1,071060005,A,4,3,3,4,1,3,3,1,0,1
071063300,45,2,1,071060006,A,4,4,2,3,1,3,4,0,0,1
071060000,53,2,1,071060007,A,3,4,1,4,0,3,3,1,0,3
071060000,47,2,3,071060008,A,3,2,2,NA,1,3,2,1,1,NA
071060000,16,1,3,071060010,A,3,4,3,NA,0,3,3,1,1,NA
071063200,45,2,3,071063202,A,4,2,3,4,0,3,2,1,1,1
071063200,17,1,1,071063203,A,3,3,4,5,0,3,3,1,0,1
071063300,41,2,3,071063302,A,3,2,3,6,0,3,3,0,1,3
071063300,17,1,3,071063303,A,3,3,3,5,0,4,3,0,1,2
071080000,64,4,3,071080001,A,3,3,3,NA,0,3,4,1,1,NA
071080000,37,2,3,071080002,A,3,3,4,4,1,3,4,1,1,0
071080000,35,1,1,071080003,,0,NA,NA,NA,1,NA,4,1,0,NA
071090000,81,5,1,071090001,,4,NA,NA,NA,0,NA,3,1,0,NA
071090000,49,1,3,071090003,V,1,3,3,4,0,3,3,1,1,1
071090000,48,4,3,071090004,,4,NA,NA,NA,1,NA,3,1,1,NA
071090000,44,2,3,071090005,B,4,3,4,3,1,2,3,1,1,-1
