unit_id,property,district,loc_x,loc_y,region,ref_year,age,dist_to_mrt,price_median
2422,RIVERVALE CREST,19,35902.09117,41512.07298,OCR,2017,15,0.96,2.16
2423,RIVERVALE CREST,19,35902.09117,41512.07298,OCR,2016,14,0.96,2.19
2424,RIVERVALE CREST,19,35902.09117,41512.07298,OCR,2016,14,0.96,2.09
2425,RIVERVALE CREST,19,35902.09117,41512.07298,OCR,2017,15,0.96,2.21
2426,SUNGLADE,19,32198.90647,36774.05626,OCR,2015,13,0.24,3.44
2427,SUNGLADE,19,32198.90647,36774.05626,OCR,2015,13,0.24,3.44
2428,SUNGLADE,19,32198.90647,36774.05626,OCR,2016,14,0.24,3.18
2429,SUNGLADE,19,32198.90647,36774.05626,OCR,2015,13,0.24,3.56
2430,SUNGLADE,19,32198.90647,36774.05626,OCR,2017,15,0.24,3.14
2431,SUNGLADE,19,32198.90647,36774.05626,OCR,2017,15,0.24,2.96
2432,SUNGLADE,19,32198.90647,36774.05626,OCR,2017,15,0.24,3.1
2433,SUNGLADE,19,32198.90647,36774.05626,OCR,2016,14,0.24,3.18
2434,SUNGLADE,19,32198.90647,36774.05626,OCR,2017,15,0.24,2.85
2435,SUNGLADE,19,32198.90647,36774.05626,OCR,2016,14,0.24,3.33
2436,SUNGLADE,19,32198.90647,36774.05626,OCR,2016,14,0.24,3.34
2437,SUNGLADE,19,32198.90647,36774.05626,OCR,2015,13,0.24,3.47
2438,THE CHUAN,19,31074.40444,36919.55826,OCR,2015,8,0.28,3.57
2439,THE CHUAN,19,31074.40444,36919.55826,OCR,2015,8,0.28,3.4
2440,THE CHUAN,19,31074.40444,36919.55826,OCR,2016,9,0.28,3.12
2441,THE CHUAN,19,31074.40444,36919.55826,OCR,2017,10,0.28,2.89
2442,THE MINTON,19,33415.2935,37230.4368,OCR,2015,2,0.79,3.06
2443,THE MINTON,19,33415.2935,37230.4368,OCR,2015,2,0.79,3
2444,THE MINTON,19,33415.2935,37230.4368,OCR,2016,3,0.79,2.65
2445,THE MINTON,19,33415.2935,37230.4368,OCR,2017,4,0.79,2.58
2446,THE MINTON,19,33415.2935,37230.4368,OCR,2015,2,0.79,2.96
2447,THE MINTON,19,33415.2935,37230.4368,OCR,2017,4,0.79,2.71
2448,THE MINTON,19,33415.2935,37230.4368,OCR,2017,4,0.79,2.63
2449,THE MINTON,19,33415.2935,37230.4368,OCR,2016,3,0.79,2.71
2450,THE MINTON,19,33415.2935,37230.4368,OCR,2015,2,0.79,3.01
2451,THE MINTON,19,33415.2935,37230.4368,OCR,2016,3,0.79,2.76
2452,THE MINTON,19,33415.2935,37230.4368,OCR,2016,3,0.79,2.71
2453,THE MINTON,19,33415.2935,37230.4368,OCR,2017,4,0.79,2.62
2454,THE QUARTZ,19,34802.40757,40383.78675,OCR,2015,7,0.17,2.78
2455,THE QUARTZ,19,34802.40757,40383.78675,OCR,2017,9,0.17,2.3
2456,THE QUARTZ,19,34802.40757,40383.78675,OCR,2016,8,0.17,2.54
2457,THE QUARTZ,19,34802.40757,40383.78675,OCR,2016,8,0.17,2.41
2458,THE QUARTZ,19,34802.40757,40383.78675,OCR,2017,9,0.17,2.25
2459,THE QUARTZ,19,34802.40757,40383.78675,OCR,2015,7,0.17,2.68
2460,THE QUARTZ,19,34802.40757,40383.78675,OCR,2016,8,0.17,2.45
2461,THE QUARTZ,19,34802.40757,40383.78675,OCR,2015,7,0.17,2.63
2462,THE QUARTZ,19,34802.40757,40383.78675,OCR,2017,9,0.17,2.36
2463,THE QUARTZ,19,34802.40757,40383.78675,OCR,2017,9,0.17,2.31
2464,THE SPRINGBLOOM,19,31259.06342,36977.30533,OCR,2015,17,0.12,2.98
2465,THE SPRINGBLOOM,19,31259.06342,36977.30533,OCR,2016,18,0.12,2.76
2466,THE SPRINGBLOOM,19,31259.06342,36977.30533,OCR,2016,18,0.12,2.82
2467,THE SPRINGBLOOM,19,31259.06342,36977.30533,OCR,2015,17,0.12,2.89
2468,THE SPRINGBLOOM,19,31259.06342,36977.30533,OCR,2016,18,0.12,2.78
2469,THE SPRINGBLOOM,19,31259.06342,36977.30533,OCR,2015,17,0.12,2.83
2470,THE SPRINGBLOOM,19,31259.06342,36977.30533,OCR,2017,19,0.12,2.7
2471,THE SPRINGBLOOM,19,31259.06342,36977.30533,OCR,2016,18,0.12,2.83
2472,THE SPRINGBLOOM,19,31259.06342,36977.30533,OCR,2017,19,0.12,2.58
2473,BISHAN 8,20,29532.00929,36849.77255,RCR,2015,16,0.17,3.27
2474,BISHAN 8,20,29532.00929,36849.77255,RCR,2015,16,0.17,3.08
2475,BISHAN 8,20,29532.00929,36849.77255,RCR,2015,16,0.17,3.68
2476,BISHAN 8,20,29532.00929,36849.77255,RCR,2017,18,0.17,2.92
2477,BISHAN 8,20,29532.00929,36849.77255,RCR,2017,18,0.17,2.87
2478,BISHAN 8,20,29532.00929,36849.77255,RCR,2015,16,0.17,3.1
2479,BISHAN 8,20,29532.00929,36849.77255,RCR,2016,17,0.17,2.92
2480,BISHAN 8,20,29532.00929,36849.77255,RCR,2017,18,0.17,2.75
2481,CENTRO RESIDENCES,20,29683.43865,39156.97304,RCR,2015,2,0.15,4.03
2482,CENTRO RESIDENCES,20,29683.43865,39156.97304,RCR,2015,2,0.15,3.93
2483,CENTRO RESIDENCES,20,29683.43865,39156.97304,RCR,2015,2,0.15,4.02
2484,CENTRO RESIDENCES,20,29683.43865,39156.97304,RCR,2017,4,0.15,3.67
2485,CENTRO RESIDENCES,20,29683.43865,39156.97304,RCR,2016,3,0.15,3.83
2486,CENTRO RESIDENCES,20,29683.43865,39156.97304,RCR,2017,4,0.15,3.59
2487,CENTRO RESIDENCES,20,29683.43865,39156.97304,RCR,2016,3,0.15,3.77
2488,CENTRO RESIDENCES,20,29683.43865,39156.97304,RCR,2016,3,0.15,3.7
2489,CENTRO RESIDENCES,20,29683.43865,39156.97304,RCR,2017,4,0.15,3.66
2490,CENTRO RESIDENCES,20,29683.43865,39156.97304,RCR,2015,2,0.15,3.89
2491,CENTRO RESIDENCES,20,29683.43865,39156.97304,RCR,2016,3,0.15,3.78
2492,CENTRO RESIDENCES,20,29683.43865,39156.97304,RCR,2017,4,0.15,3.9
2493,CLOVER BY THE PARK,20,29336.92705,37915.47178,RCR,2015,4,0.96,3.29
2494,CLOVER BY THE PARK,20,29336.92705,37915.47178,RCR,2015,4,0.96,3.15
2495,CLOVER BY THE PARK,20,29336.92705,37915.47178,RCR,2017,6,0.96,2.71
2496,CLOVER BY THE PARK,20,29336.92705,37915.47178,RCR,2017,6,0.96,2.72
2497,CLOVER BY THE PARK,20,29336.92705,37915.47178,RCR,2016,5,0.96,3.04
2498,CLOVER BY THE PARK,20,29336.92705,37915.47178,RCR,2017,6,0.96,2.72
2499,CLOVER BY THE PARK,20,29336.92705,37915.47178,RCR,2016,5,0.96,2.89
2500,CLOVER BY THE PARK,20,29336.92705,37915.47178,RCR,2017,6,0.96,2.84
2501,CLOVER BY THE PARK,20,29336.92705,37915.47178,RCR,2015,4,0.96,3.12
2502,CLOVER BY THE PARK,20,29336.92705,37915.47178,RCR,2016,5,0.96,2.98
2503,CLOVER BY THE PARK,20,29336.92705,37915.47178,RCR,2016,5,0.96,3.24
2504,GOLDENHILL PARK CONDOMINIUM,20,31230.97662,37211.44591,RCR,2015,12,0.13,3.51
2505,GOLDENHILL PARK CONDOMINIUM,20,31230.97662,37211.44591,RCR,2015,12,0.13,3.43
2506,GOLDENHILL PARK CONDOMINIUM,20,31230.97662,37211.44591,RCR,2015,12,0.13,3.37
2507,GOLDENHILL PARK CONDOMINIUM,20,31230.97662,37211.44591,RCR,2016,13,0.13,3.48
2508,GOLDENHILL PARK CONDOMINIUM,20,31230.97662,37211.44591,RCR,2017,14,0.13,3.18
2509,GOLDENHILL PARK CONDOMINIUM,20,31230.97662,37211.44591,RCR,2016,13,0.13,3.19
2510,GOLDENHILL PARK CONDOMINIUM,20,31230.97662,37211.44591,RCR,2017,14,0.13,3.15
2511,GOLDENHILL PARK CONDOMINIUM,20,31230.97662,37211.44591,RCR,2016,13,0.13,3.12
2512,GOLDENHILL PARK CONDOMINIUM,20,31230.97662,37211.44591,RCR,2017,14,0.13,3.05
2513,GOLDENHILL PARK CONDOMINIUM,20,31230.97662,37211.44591,RCR,2016,13,0.13,3.2
2514,GOLDENHILL PARK CONDOMINIUM,20,31230.97662,37211.44591,RCR,2015,12,0.13,3.55
2515,GOLDENHILL PARK CONDOMINIUM,20,31230.97662,37211.44591,RCR,2017,14,0.13,3.13
2516,GRANDEUR 8,20,29478.19787,39828.60496,RCR,2015,11,0.59,3.15
2517,GRANDEUR 8,20,29478.19787,39828.60496,RCR,2015,11,0.59,3.01
2518,GRANDEUR 8,20,29478.19787,39828.60496,RCR,2015,11,0.59,3
2519,GRANDEUR 8,20,29478.19787,39828.60496,RCR,2016,12,0.59,3
2520,GRANDEUR 8,20,29478.19787,39828.60496,RCR,2017,13,0.59,2.75
2521,GRANDEUR 8,20,29478.19787,39828.60496,RCR,2016,12,0.59,2.77
2522,GRANDEUR 8,20,29478.19787,39828.60496,RCR,2017,13,0.59,2.6
2523,GRANDEUR 8,20,29478.19787,39828.60496,RCR,2017,13,0.59,2.67
2524,GRANDEUR 8,20,29478.19787,39828.60496,RCR,2016,12,0.59,2.92
2525,GRANDEUR 8,20,29478.19787,39828.60496,RCR,2016,12,0.59,2.84
2526,GRANDEUR 8,20,29478.19787,39828.60496,RCR,2015,11,0.59,2.94
2527,GRANDEUR 8,20,29478.19787,39828.60496,RCR,2017,13,0.59,2.68
2528,SEASONS VIEW,20,28909.96663,37131.03784,RCR,2015,16,0.43,2.8
2529,SEASONS VIEW,20,28909.96663,37131.03784,RCR,2017,18,0.43,2.65
2530,SEASONS VIEW,20,28909.96663,37131.03784,RCR,2016,17,0.43,2.78
2531,THE GARDENS AT BISHAN,20,27696.25628,38551.71997,RCR,2015,12,2,2.85
2532,THE GARDENS AT BISHAN,20,27696.25628,38551.71997,RCR,2015,12,2,2.91
2533,THE GARDENS AT BISHAN,20,27696.25628,38551.71997,RCR,2015,12,2,2.99
2534,THE GARDENS AT BISHAN,20,27696.25628,38551.71997,RCR,2016,13,2,2.56
2535,THE GARDENS AT BISHAN,20,27696.25628,38551.71997,RCR,2017,14,2,2.5
2536,THE GARDENS AT BISHAN,20,27696.25628,38551.71997,RCR,2016,13,2,2.58
2537,THE GARDENS AT BISHAN,20,27696.25628,38551.71997,RCR,2017,14,2,2.45
2538,THE GARDENS AT BISHAN,20,27696.25628,38551.71997,RCR,2017,14,2,2.44
2539,THE GARDENS AT BISHAN,20,27696.25628,38551.71997,RCR,2016,13,2,2.86
2540,THE GARDENS AT BISHAN,20,27696.25628,38551.71997,RCR,2017,14,2,2.52
2541,THE GARDENS AT BISHAN,20,27696.25628,38551.71997,RCR,2015,12,2,2.86
2542,THE GARDENS AT BISHAN,20,27696.25628,38551.71997,RCR,2016,13,2,2.62
2543,1 KING ALBERT PARK,21,22107.03078,35423.09043,OCR,2016,20,0.32,2.89
2544,1 KING ALBERT PARK,21,22107.03078,35423.09043,OCR,2016,20,0.32,2.5
2545,ASTOR GREEN,21,21708.4819,33407.67871,OCR,2017,23,0.76,2.62
2546,ASTOR GREEN,21,21708.4819,33407.67871,OCR,2016,22,0.76,2.79
2547,BROOKVALE PARK,21,20959.12013,34607.8083,OCR,2016,34,1.35,2.08
2548,BROOKVALE PARK,21,20959.12013,34607.8083,OCR,2016,34,1.35,2.15
2549,CAVENDISH PARK,21,21610.13634,33223.04702,OCR,2015,20,0.63,3.02
2550,CAVENDISH PARK,21,21610.13634,33223.04702,OCR,2015,20,0.63,2.84
2551,CAVENDISH PARK,21,21610.13634,33223.04702,OCR,2017,22,0.63,2.67
2552,CAVENDISH PARK,21,21610.13634,33223.04702,OCR,2016,21,0.63,3.03
2553,CAVENDISH PARK,21,21610.13634,33223.04702,OCR,2016,21,0.63,2.66
2554,CAVENDISH PARK,21,21610.13634,33223.04702,OCR,2017,22,0.63,2.65
2555,CAVENDISH PARK,21,21610.13634,33223.04702,OCR,2015,20,0.63,3.13
2556,CAVENDISH PARK,21,21610.13634,33223.04702,OCR,2016,21,0.63,2.76
2557,FLORIDIAN,21,22707.29816,34979.48997,OCR,2015,5,0.39,3.8
2558,FLORIDIAN,21,22707.29816,34979.48997,OCR,2015,5,0.39,3.76
2559,FLORIDIAN,21,22707.29816,34979.48997,OCR,2015,5,0.39,3.71
2560,FLORIDIAN,21,22707.29816,34979.48997,OCR,2016,6,0.39,3.52
2561,FLORIDIAN,21,22707.29816,34979.48997,OCR,2016,6,0.39,3.74
2562,FLORIDIAN,21,22707.29816,34979.48997,OCR,2016,6,0.39,3.78
2563,FLORIDIAN,21,22707.29816,34979.48997,OCR,2017,7,0.39,3.54
2564,FLORIDIAN,21,22707.29816,34979.48997,OCR,2017,7,0.39,3.48
2565,FLORIDIAN,21,22707.29816,34979.48997,OCR,2015,5,0.39,3.6
2566,FLORIDIAN,21,22707.29816,34979.48997,OCR,2017,7,0.39,3.59
2567,FLORIDIAN,21,22707.29816,34979.48997,OCR,2016,6,0.39,3.68
2568,FLORIDIAN,21,22707.29816,34979.48997,OCR,2017,7,0.39,3.44
2569,GARDENVISTA,21,22164.05386,35721.40966,OCR,2015,10,0.48,3.39
2570,GARDENVISTA,21,22164.05386,35721.40966,OCR,2015,10,0.48,3.33
2571,GARDENVISTA,21,22164.05386,35721.40966,OCR,2016,11,0.48,3.42
2572,GARDENVISTA,21,22164.05386,35721.40966,OCR,2017,12,0.48,3.44
2573,GARDENVISTA,21,22164.05386,35721.40966,OCR,2016,11,0.48,3.77
2574,GARDENVISTA,21,22164.05386,35721.40966,OCR,2016,11,0.48,3.36
2575,GARDENVISTA,21,22164.05386,35721.40966,OCR,2017,12,0.48,3.3
2576,GARDENVISTA,21,22164.05386,35721.40966,OCR,2017,12,0.48,3.22
2577,GARDENVISTA,21,22164.05386,35721.40966,OCR,2015,10,0.48,3.39
2578,GARDENVISTA,21,22164.05386,35721.40966,OCR,2016,11,0.48,3.44
2579,GARDENVISTA,21,22164.05386,35721.40966,OCR,2017,12,0.48,3.36
2580,HUME PARK I,21,20734.22847,37297.77231,OCR,2015,20,0.95,2.2
2581,HUME PARK I,21,20734.22847,37297.77231,OCR,2015,20,0.95,2.01
2582,HUME PARK I,21,20734.22847,37297.77231,OCR,2015,20,0.95,2
2583,HUME PARK I,21,20734.22847,37297.77231,OCR,2017,22,0.95,2.04
2584,HUME PARK I,21,20734.22847,37297.77231,OCR,2017,22,0.95,1.98
2585,HUME PARK I,21,20734.22847,37297.77231,OCR,2016,21,0.95,1.97
2586,HUME PARK I,21,20734.22847,37297.77231,OCR,2017,22,0.95,1.9
2587,HUME PARK I,21,20734.22847,37297.77231,OCR,2017,22,0.95,1.97
2588,HUME PARK I,21,20734.22847,37297.77231,OCR,2016,21,0.95,2.09
2589,HUME PARK I,21,20734.22847,37297.77231,OCR,2016,21,0.95,1.86
2590,HUME PARK I,21,20734.22847,37297.77231,OCR,2016,21,0.95,1.97
2591,HUME PARK I,21,20734.22847,37297.77231,OCR,2015,20,0.95,2.04
2592,HUME PARK II,21,20738.48677,37473.09089,OCR,2015,19,0.77,2.25
2593,HUME PARK II,21,20738.48677,37473.09089,OCR,2015,19,0.77,2.02
2594,HUME PARK II,21,20738.48677,37473.09089,OCR,2015,19,0.77,2.14
2595,HUME PARK II,21,20738.48677,37473.09089,OCR,2017,21,0.77,2
2596,HUME PARK II,21,20738.48677,37473.09089,OCR,2016,20,0.77,2.08
2597,HUME PARK II,21,20738.48677,37473.09089,OCR,2017,21,0.77,2.02
2598,HUME PARK II,21,20738.48677,37473.09089,OCR,2017,21,0.77,1.88
2599,HUME PARK II,21,20738.48677,37473.09089,OCR,2016,20,0.77,2.08
2600,HUME PARK II,21,20738.48677,37473.09089,OCR,2016,20,0.77,2.03
2601,HUME PARK II,21,20738.48677,37473.09089,OCR,2016,20,0.77,2.09
2602,HUME PARK II,21,20738.48677,37473.09089,OCR,2015,19,0.77,2.04
2603,JARDIN,21,22152.35965,35549.70052,OCR,2015,4,0.35,3.7
2604,JARDIN,21,22152.35965,35549.70052,OCR,2017,6,0.35,3.23
2605,JARDIN,21,22152.35965,35549.70052,OCR,2017,6,0.35,3.23
2606,JARDIN,21,22152.35965,35549.70052,OCR,2016,5,0.35,3.47
2607,JARDIN,21,22152.35965,35549.70052,OCR,2016,5,0.35,3.68
2608,JARDIN,21,22152.35965,35549.70052,OCR,2015,4,0.35,3.19
2609,MAPLEWOODS,21,22562.50873,35217.73273,OCR,2015,19,0.13,2.72
2610,MAPLEWOODS,21,22562.50873,35217.73273,OCR,2015,19,0.13,2.81
2611,MAPLEWOODS,21,22562.50873,35217.73273,OCR,2015,19,0.13,2.6
2612,MAPLEWOODS,21,22562.50873,35217.73273,OCR,2016,20,0.13,2.79
2613,MAPLEWOODS,21,22562.50873,35217.73273,OCR,2016,20,0.13,2.7
2614,MAPLEWOODS,21,22562.50873,35217.73273,OCR,2016,20,0.13,2.76
2615,MAPLEWOODS,21,22562.50873,35217.73273,OCR,2016,20,0.13,2.69
2616,MAPLEWOODS,21,22562.50873,35217.73273,OCR,2015,19,0.13,2.81
2617,PANDAN VALLEY,21,21840.59521,33426.01041,OCR,2015,37,0.76,2.34
2618,PANDAN VALLEY,21,21840.59521,33426.01041,OCR,2015,37,0.76,2.19
2619,PANDAN VALLEY,21,21840.59521,33426.01041,OCR,2015,37,0.76,2.14
2620,PANDAN VALLEY,21,21840.59521,33426.01041,OCR,2017,39,0.76,2.14
2621,PANDAN VALLEY,21,21840.59521,33426.01041,OCR,2017,39,0.76,2.25
2622,PANDAN VALLEY,21,21840.59521,33426.01041,OCR,2016,38,0.76,2.19
2623,PANDAN VALLEY,21,21840.59521,33426.01041,OCR,2017,39,0.76,2.2
2624,PANDAN VALLEY,21,21840.59521,33426.01041,OCR,2016,38,0.76,2.2
2625,PANDAN VALLEY,21,21840.59521,33426.01041,OCR,2016,38,0.76,2.08
2626,PANDAN VALLEY,21,21840.59521,33426.01041,OCR,2017,39,0.76,2.09
2627,PANDAN VALLEY,21,21840.59521,33426.01041,OCR,2015,37,0.76,2.43
2628,PANDAN VALLEY,21,21840.59521,33426.01041,OCR,2016,38,0.76,2.29
2629,PARC PALAIS,21,20378.18174,37680.17642,OCR,2015,16,0.61,2.12
2630,PARC PALAIS,21,20378.18174,37680.17642,OCR,2015,16,0.61,2.32
2631,PARC PALAIS,21,20378.18174,37680.17642,OCR,2015,16,0.61,2.09
2632,PARC PALAIS,21,20378.18174,37680.17642,OCR,2016,17,0.61,2.2
2633,PARC PALAIS,21,20378.18174,37680.17642,OCR,2017,18,0.61,1.95
2634,PARC PALAIS,21,20378.18174,37680.17642,OCR,2016,17,0.61,2.06
2635,PARC PALAIS,21,20378.18174,37680.17642,OCR,2017,18,0.61,2.09
2636,PARC PALAIS,21,20378.18174,37680.17642,OCR,2017,18,0.61,2.02
2637,PARC PALAIS,21,20378.18174,37680.17642,OCR,2016,17,0.61,2.09
2638,PARC PALAIS,21,20378.18174,37680.17642,OCR,2017,18,0.61,2.19
2639,PARC PALAIS,21,20378.18174,37680.17642,OCR,2015,16,0.61,2.29
2640,PARC PALAIS,21,20378.18174,37680.17642,OCR,2016,17,0.61,2.02
2641,SIGNATURE PARK,21,20709.92932,35894.68309,OCR,2015,18,0.85,2.27
2642,SIGNATURE PARK,21,20709.92932,35894.68309,OCR,2015,18,0.85,2.23
2643,SIGNATURE PARK,21,20709.92932,35894.68309,OCR,2015,18,0.85,2.23
2644,SIGNATURE PARK,21,20709.92932,35894.68309,OCR,2017,20,0.85,2.15
2645,SIGNATURE PARK,21,20709.92932,35894.68309,OCR,2016,19,0.85,2.1
2646,SIGNATURE PARK,21,20709.92932,35894.68309,OCR,2017,20,0.85,2.01
2647,SIGNATURE PARK,21,20709.92932,35894.68309,OCR,2017,20,0.85,2.04
2648,SIGNATURE PARK,21,20709.92932,35894.68309,OCR,2017,20,0.85,2.05
2649,SIGNATURE PARK,21,20709.92932,35894.68309,OCR,2015,18,0.85,2.21
2650,SIGNATURE PARK,21,20709.92932,35894.68309,OCR,2016,19,0.85,2.22
2651,SIGNATURE PARK,21,20709.92932,35894.68309,OCR,2016,19,0.85,2.13
2652,SIGNATURE PARK,21,20709.92932,35894.68309,OCR,2016,19,0.85,2.13
2653,SOUTHAVEN I,21,21272.93942,36663.88243,OCR,2015,19,0.75,2.34
2654,SOUTHAVEN II,21,21370.75196,36505.31015,OCR,2015,17,0.57,2.43
2655,SOUTHAVEN II,21,21370.75196,36505.31015,OCR,2015,17,0.57,2.18
2656,SOUTHAVEN II,21,21370.75196,36505.31015,OCR,2015,17,0.57,2.11
2657,SOUTHAVEN II,21,21370.75196,36505.31015,OCR,2017,19,0.57,2.06
2658,SOUTHAVEN II,21,21370.75196,36505.31015,OCR,2016,18,0.57,2.02
2659,SOUTHAVEN II,21,21370.75196,36505.31015,OCR,2017,19,0.57,2.08
2660,SOUTHAVEN II,21,21370.75196,36505.31015,OCR,2017,19,0.57,2.23
2661,SOUTHAVEN II,21,21370.75196,36505.31015,OCR,2017,19,0.57,2.06
2662,SOUTHAVEN II,21,21370.75196,36505.31015,OCR,2016,18,0.57,2.12
2663,SOUTHAVEN II,21,21370.75196,36505.31015,OCR,2015,17,0.57,2.3
2664,SOUTHAVEN II,21,21370.75196,36505.31015,OCR,2016,18,0.57,2.16
2665,SOUTHAVEN II,21,21370.75196,36505.31015,OCR,2016,18,0.57,2.14
2666,SUMMERHILL,21,20462.59795,37988.98458,OCR,2015,13,0.3,2.47
2667,SUMMERHILL,21,20462.59795,37988.98458,OCR,2015,13,0.3,2.32
2668,SUMMERHILL,21,20462.59795,37988.98458,OCR,2015,13,0.3,2.49
2669,SUMMERHILL,21,20462.59795,37988.98458,OCR,2017,15,0.3,2.32
2670,SUMMERHILL,21,20462.59795,37988.98458,OCR,2017,15,0.3,2.38
2671,SUMMERHILL,21,20462.59795,37988.98458,OCR,2016,14,0.3,2.54
2672,SUMMERHILL,21,20462.59795,37988.98458,OCR,2017,15,0.3,2.27
2673,SUMMERHILL,21,20462.59795,37988.98458,OCR,2016,14,0.3,2.41
2674,SUMMERHILL,21,20462.59795,37988.98458,OCR,2016,14,0.3,2.39
2675,SUMMERHILL,21,20462.59795,37988.98458,OCR,2015,13,0.3,2.39
2676,SYMPHONY HEIGHTS,21,20625.20353,37630.16958,OCR,2015,18,0.61,2.37
2677,SYMPHONY HEIGHTS,21,20625.20353,37630.16958,OCR,2015,18,0.61,2.44
2678,SYMPHONY HEIGHTS,21,20625.20353,37630.16958,OCR,2016,19,0.61,2.19
2679,SYMPHONY HEIGHTS,21,20625.20353,37630.16958,OCR,2015,18,0.61,2.28
2680,SYMPHONY HEIGHTS,21,20625.20353,37630.16958,OCR,2017,20,0.61,2.12
2681,SYMPHONY HEIGHTS,21,20625.20353,37630.16958,OCR,2017,20,0.61,2.31
2682,SYMPHONY HEIGHTS,21,20625.20353,37630.16958,OCR,2017,20,0.61,2.22
2683,SYMPHONY HEIGHTS,21,20625.20353,37630.16958,OCR,2016,19,0.61,2.25
2684,SYMPHONY HEIGHTS,21,20625.20353,37630.16958,OCR,2017,20,0.61,2.19
2685,SYMPHONY HEIGHTS,21,20625.20353,37630.16958,OCR,2016,19,0.61,2.27
2686,SYMPHONY HEIGHTS,21,20625.20353,37630.16958,OCR,2015,18,0.61,2.35
2687,SYMPHONY HEIGHTS,21,20625.20353,37630.16958,OCR,2016,19,0.61,2.44
2688,THE BLOSSOMVALE,21,22383.7371,35584.08631,OCR,2015,17,0.28,2.87
2689,THE BLOSSOMVALE,21,22383.7371,35584.08631,OCR,2015,17,0.28,2.86
2690,THE BLOSSOMVALE,21,22383.7371,35584.08631,OCR,2015,17,0.28,2.61
2691,THE BLOSSOMVALE,21,22383.7371,35584.08631,OCR,2017,19,0.28,2.65
2692,THE BLOSSOMVALE,21,22383.7371,35584.08631,OCR,2016,18,0.28,2.83
2693,THE BLOSSOMVALE,21,22383.7371,35584.08631,OCR,2016,18,0.28,2.98
2694,THE BLOSSOMVALE,21,22383.7371,35584.08631,OCR,2017,19,0.28,2.63
2695,THE BLOSSOMVALE,21,22383.7371,35584.08631,OCR,2015,17,0.28,2.87
2696,THE BLOSSOMVALE,21,22383.7371,35584.08631,OCR,2016,18,0.28,2.76
2697,THE CASCADIA,21,22930.32496,35115.19824,OCR,2015,5,0.43,3.47
2698,THE CASCADIA,21,22930.32496,35115.19824,OCR,2015,5,0.43,3.63
2699,THE CASCADIA,21,22930.32496,35115.19824,OCR,2015,5,0.43,3.45
2700,THE CASCADIA,21,22930.32496,35115.19824,OCR,2016,6,0.43,3.4
2701,THE CASCADIA,21,22930.32496,35115.19824,OCR,2017,7,0.43,3.38
2702,THE CASCADIA,21,22930.32496,35115.19824,OCR,2016,6,0.43,3.55
2703,THE CASCADIA,21,22930.32496,35115.19824,OCR,2017,7,0.43,3.4
2704,THE CASCADIA,21,22930.32496,35115.19824,OCR,2017,7,0.43,3.17
2705,THE CASCADIA,21,22930.32496,35115.19824,OCR,2016,6,0.43,3.53
2706,THE CASCADIA,21,22930.32496,35115.19824,OCR,2017,7,0.43,3.31
2707,THE CASCADIA,21,22930.32496,35115.19824,OCR,2015,5,0.43,3.51
2708,THE CASCADIA,21,22930.32496,35115.19824,OCR,2016,6,0.43,3.67
2709,THE HILLSIDE,21,20727.19721,37219.65744,OCR,2015,15,1.02,2.32
2710,THE HILLSIDE,21,20727.19721,37219.65744,OCR,2015,15,1.02,2.42
2711,THE HILLSIDE,21,20727.19721,37219.65744,OCR,2017,17,1.02,2.17
2712,THE HILLSIDE,21,20727.19721,37219.65744,OCR,2017,17,1.02,2.17
2713,THE HILLSIDE,21,20727.19721,37219.65744,OCR,2016,16,1.02,2.32
2714,THE HILLSIDE,21,20727.19721,37219.65744,OCR,2016,16,1.02,2.13
2715,THE HILLSIDE,21,20727.19721,37219.65744,OCR,2017,17,1.02,2.2
2716,THE HILLSIDE,21,20727.19721,37219.65744,OCR,2015,15,1.02,2.36
2717,THE HILLSIDE,21,20727.19721,37219.65744,OCR,2015,15,1.02,2.19
2718,THE HILLSIDE,21,20727.19721,37219.65744,OCR,2016,16,1.02,2.36
2719,THE HILLSIDE,21,20727.19721,37219.65744,OCR,2016,16,1.02,2.19
2720,THE NEXUS,21,22763.03796,35119.00007,OCR,2015,9,0.3,4.02
2721,THE NEXUS,21,22763.03796,35119.00007,OCR,2015,9,0.3,3.26
2722,THE NEXUS,21,22763.03796,35119.00007,OCR,2015,9,0.3,3.42
2723,THE NEXUS,21,22763.03796,35119.00007,OCR,2016,10,0.3,3.23
2724,THE NEXUS,21,22763.03796,35119.00007,OCR,2017,11,0.3,3.26
2725,THE NEXUS,21,22763.03796,35119.00007,OCR,2015,9,0.3,3.46
2726,THE NEXUS,21,22763.03796,35119.00007,OCR,2017,11,0.3,3.38
2727,THE NEXUS,21,22763.03796,35119.00007,OCR,2016,10,0.3,3.36
2728,THE NEXUS,21,22763.03796,35119.00007,OCR,2016,10,0.3,3.34
2729,THE NEXUS,21,22763.03796,35119.00007,OCR,2016,10,0.3,3.75
2730,THE NEXUS,21,22763.03796,35119.00007,OCR,2017,11,0.3,3.25
2731,THE RAINTREE,21,21446.61105,36778.027,OCR,2015,8,0.81,3.09
2732,THE RAINTREE,21,21446.61105,36778.027,OCR,2016,9,0.81,2.87
2733,THE RAINTREE,21,21446.61105,36778.027,OCR,2017,10,0.81,2.69
2734,THE RAINTREE,21,21446.61105,36778.027,OCR,2015,8,0.81,2.85
